id,acct_code,transaction_name,location,transaction_amount,x_amt1,x_amt2,transaction_date,x_date1,x_date2
736,100000003,"Dimension Therapeutics, Inc.",United States,1711227,1322092,7523550,2022-08-17 04:22:31,2023-08-29 23:46:54,2020-05-25 02:31:27
737,200000004,Western Asset Global Corporate Defined Opportunity Fund Inc.,Brazil,8132063,5937876,305961,2023-07-15 16:07:12,2021-04-11 13:41:29,2023-05-14 03:21:48
738,100000003,"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.",Canada,3799245,6919244,2078688,2024-01-23 11:25:09,2021-07-01 22:38:43,2022-01-26 13:30:21
739,200000600,Sanmina Corporation,Canada,4265145,6578839,2720244,2021-07-11 08:18:34,2022-06-05 14:53:43,2023-01-15 09:40:58
740,200000005,Sabre Corporation,Colombia,7735160,3045523,8100120,2021-08-30 06:54:39,2023-10-25 15:35:47,2020-09-30 21:43:10
741,100000005,"Hibbett Sports, Inc.",Brazil,4700339,6475189,8810074,2021-02-04 01:57:34,2022-10-12 17:41:28,2020-05-05 22:58:26
742,100000004,"Stanley Black & Decker, Inc.",Brazil,4406728,7042703,8967170,2021-11-14 06:04:21,2021-02-16 03:11:39,2023-10-31 15:16:30
743,100000009,Davis Select U.S. Equity ETF,Colombia,263397,7772474,5157417,2023-03-26 03:31:10,2021-09-01 08:11:28,2021-09-04 22:26:47
744,200000002,"MFA Financial, Inc.",Philippines,4032779,2270358,3827768,2023-05-20 12:59:27,2020-12-03 10:10:23,2022-08-20 17:25:59
745,100000007,Travelzoo,Philippines,7825912,8673851,1972027,2021-02-15 06:58:32,2020-05-06 08:41:17,2022-08-23 06:49:30
746,100000009,"Berkshire Hills Bancorp, Inc.",Philippines,694104,8199697,1016273,2023-11-09 22:17:52,2020-09-22 06:54:50,2021-05-03 19:23:11
747,100000003,"The Rubicon Project, Inc.",United States,4138318,9989844,2527392,2020-06-04 22:29:05,2020-11-27 08:41:00,2022-01-09 13:42:54
748,100000007,China Telecom Corp Ltd,United States,947220,294752,1960731,2020-03-29 10:19:53,2021-03-09 04:41:21,2022-02-02 06:41:05
749,200000003,"United States Lime & Minerals, Inc.",Philippines,3353889,8820565,2129170,2022-09-16 21:15:15,2022-09-05 16:25:16,2021-12-06 09:55:28
750,100000100,MFC Bancorp Ltd.,Colombia,9728178,9008173,4769287,2023-12-31 12:54:00,2021-05-14 18:52:30,2023-10-21 11:18:57
751,100000007,HSBC Holdings plc,Philippines,9583709,1829471,8907046,2020-09-08 08:32:01,2023-12-07 11:35:22,2023-05-31 19:00:31
752,200000006,Great Plains Energy Inc,United States,9310036,9518191,7263260,2024-02-03 11:00:21,2023-07-19 10:45:07,2022-10-04 15:09:50
753,200000003,uniQure N.V.,Canada,2672804,7049294,5184611,2021-10-31 20:25:22,2022-03-29 11:39:17,2022-02-16 09:38:46
754,100000008,"Firsthand Technology Value Fund, Inc.",United States,717815,2152536,2552513,2022-04-10 03:10:41,2023-10-13 23:56:20,2023-05-26 01:44:33
755,100000100,"Coach, Inc.",United States,327769,714337,3163721,2021-01-01 03:33:05,2021-07-13 16:57:11,2023-05-21 21:04:43
756,200000003,"Intersections, Inc.",Philippines,7607402,2319716,5187540,2023-06-12 02:54:44,2023-06-08 10:06:26,2020-06-29 09:23:03
757,200000006,"Fidelity National Information Services, Inc.",United States,8097973,4874161,9591196,2021-08-23 00:34:50,2023-07-08 15:55:07,2023-01-28 15:58:48
758,200000005,"CoreCivic, Inc.",Philippines,7966764,9735072,7175772,2021-07-30 19:21:46,2021-09-24 09:57:01,2020-04-12 16:00:15
759,100000007,"Nautilus Group, Inc. (The)",Philippines,6755611,6581088,6283841,2023-08-21 09:51:02,2022-03-24 21:25:27,2022-12-04 09:37:35
760,100000002,"Kayne Anderson Midstream Energy Fund, Inc",Philippines,2849276,9059901,1607977,2021-05-01 08:41:52,2020-07-29 16:22:30,2024-01-29 09:02:41
761,100000005,Newfield Exploration Company,Philippines,8086989,6853094,4680474,2022-06-26 06:22:10,2023-03-22 15:57:54,2022-09-07 18:48:35
762,200000002,TEGNA Inc.,United States,3948085,3777078,9011863,2023-03-12 05:44:43,2020-09-30 01:59:56,2024-02-27 05:13:18
763,100000001,Summit State Bank,United States,2292589,1073739,249028,2023-11-09 17:44:22,2023-05-21 23:11:15,2023-09-23 22:31:10
764,100000007,Agree Realty Corporation,United States,1341798,5405925,8078272,2021-03-19 14:50:31,2020-07-08 05:45:16,2021-05-18 05:55:20
765,200000004,"Gores Holdings II, Inc.",Brazil,3720936,1915988,6181843,2021-10-02 22:45:28,2020-05-19 19:32:08,2023-05-13 07:37:13
766,100000007,"Web.com Group, Inc.",Brazil,9211154,8998628,6931551,2022-10-29 14:26:49,2021-01-24 11:26:16,2024-01-22 06:09:39
767,100000004,McClatchy Company (The),Brazil,4257406,498937,4594253,2022-03-04 08:45:11,2023-12-25 17:44:49,2021-04-04 16:13:54
768,100000009,Embotelladora Andina S.A.,United States,3008843,1381284,1418781,2022-04-07 16:59:02,2021-07-10 00:53:25,2022-12-14 00:27:21
769,100000008,"Forest City Realty Trust, Inc.",United States,7135641,5790765,2381750,2021-09-02 17:29:15,2023-03-04 03:05:08,2020-06-10 22:01:42
770,100000100,"PNM Resources, Inc. (Holding Co.)",Brazil,9683559,8334323,5794888,2022-09-13 04:53:04,2021-06-27 11:49:08,2023-09-01 09:58:51
771,200000001,Sealed Air Corporation,United States,3138019,936478,1061566,2023-06-12 00:17:16,2022-10-12 18:57:27,2021-08-19 12:23:55
772,200000600,TAT Technologies Ltd.,Colombia,4078956,5418399,4684086,2021-10-25 19:40:31,2021-03-17 05:08:51,2022-10-12 21:06:36
773,100000100,PennyMac Mortgage Investment Trust,Philippines,2159388,874261,5432726,2021-03-12 11:47:16,2020-06-24 16:17:10,2021-05-13 23:31:56
774,100000001,BlackRock Credit Allocation Income Trust,United States,2234225,2199268,7239129,2020-08-14 05:23:03,2023-10-04 00:51:45,2020-11-27 03:35:27
775,100000003,"Atlas Financial Holdings, Inc.",United States,5472705,5664119,8401050,2023-03-15 06:13:08,2021-04-20 17:58:25,2022-12-09 21:41:31
776,200000600,Axar Acquisition Corp.,Philippines,6036941,607618,9515276,2021-03-15 21:22:02,2020-07-03 14:04:18,2020-04-09 17:46:19
777,100000003,Histogenics Corporation,Colombia,8493791,2757473,8207780,2022-06-28 09:51:00,2020-03-30 18:36:44,2023-12-07 08:32:50
778,100000004,Intercontinental Hotels Group,Hong Kong,1685006,1325664,9310268,2021-08-03 07:27:00,2021-04-22 01:13:52,2022-08-15 13:58:06
779,200000003,"CommScope Holding Company, Inc.",Brazil,2848311,9311920,474408,2023-05-24 15:26:56,2023-04-21 20:03:20,2023-02-17 23:19:38
780,200000004,Washington Real Estate Investment Trust,United States,7886217,3128207,5112126,2023-09-15 14:47:31,2020-12-07 07:47:30,2022-08-30 07:34:30
781,200000001,Global X Yieldco Index ETF,Brazil,6947311,6965189,329507,2020-06-15 16:39:45,2021-06-10 11:50:36,2022-12-08 02:41:38
782,100000100,"Colony NorthStar, Inc.",Colombia,4872666,6029535,456221,2023-04-09 18:04:46,2024-01-03 22:45:06,2023-10-16 20:31:23
783,100000003,Education Realty Trust Inc.,Philippines,6782303,6326069,6916175,2020-04-23 07:17:24,2023-08-09 01:01:33,2021-10-05 03:48:07
784,200000005,Gabelli Dividend,Canada,194585,2984409,5393628,2021-06-25 21:07:41,2020-08-23 22:10:07,2021-09-27 20:44:01
785,100000006,"TRACON Pharmaceuticals, Inc.",United States,8448496,1026134,5696730,2021-06-06 08:46:28,2022-09-08 23:59:08,2022-12-13 10:03:53
786,100000009,FIRST REPUBLIC BANK,Philippines,9369561,1487446,1130224,2021-06-23 16:00:44,2023-08-03 01:39:51,2021-05-03 04:59:11
787,100000009,"Enbridge Energy, L.P.",Philippines,1847624,187043,8194227,2021-07-01 08:18:44,2020-05-18 14:17:44,2023-11-20 07:33:57
788,100000002,Valero Energy Corporation,Philippines,2577512,8612149,947693,2023-12-10 22:39:32,2022-11-23 05:17:25,2023-08-03 17:45:24
789,100000005,Norfolk Souther Corporation,Philippines,749685,9948917,8510987,2020-11-27 23:41:43,2021-03-07 06:44:32,2023-06-27 04:46:10
790,100000005,Stone Harbor Emerging Markets Income Fund,Philippines,8001359,5874762,8784104,2022-01-04 13:42:28,2023-03-24 22:47:45,2021-12-26 01:04:26
791,100000001,"Haverty Furniture Companies, Inc.",Philippines,1982328,8676276,1219287,2022-09-06 06:05:44,2021-08-01 03:31:07,2022-06-17 10:26:33
792,100000002,Viper Energy Partners LP,United States,6880675,746893,4916028,2023-03-04 09:40:57,2022-06-13 19:07:31,2023-03-11 13:32:26
793,200000600,StoneCastle Financial Corp,Philippines,9829105,2088680,4417114,2023-08-07 03:17:58,2024-01-23 01:32:27,2021-06-03 12:35:40
794,200000005,US Foods Holding Corp.,Canada,1828297,5927783,8894334,2022-03-15 15:36:15,2022-02-03 14:52:48,2023-04-21 14:46:58
795,200000001,OvaScience Inc.,Brazil,5236214,8160412,5335200,2022-08-15 07:19:51,2022-05-22 21:39:22,2021-07-22 09:09:30
796,100000004,"Pioneer Power Solutions, Inc.",Philippines,5054112,4994113,6668637,2023-09-10 06:58:22,2023-05-02 01:16:09,2024-02-18 04:21:11
797,200000006,"Planet Fitness, Inc.",United States,4320064,1644264,7810501,2023-03-10 09:06:16,2020-05-17 21:56:23,2021-01-08 02:26:30
798,200000005,Hudbay Minerals Inc.,United States,4253222,6393274,9865554,2022-02-06 15:40:19,2023-09-17 10:35:44,2020-12-28 21:26:09
799,100000001,"Xerium Technologies, Inc.",Canada,6046389,6557410,8766161,2023-06-13 00:03:35,2022-05-02 23:18:40,2023-10-16 19:22:23
800,100000009,Solar Capital Ltd.,Philippines,549866,8521214,7210814,2022-12-27 08:05:12,2021-06-20 19:09:12,2022-10-09 13:38:48
801,100000005,"CSW Industrials, Inc.",Canada,2002249,5210910,7524421,2021-09-22 01:13:06,2024-02-06 04:07:12,2021-04-21 06:38:55
802,100000005,First Trust Rising Dividend Achievers ETF,Brazil,7149456,7994311,1694589,2022-10-27 00:54:10,2023-04-30 15:57:54,2022-09-22 13:37:07
803,100000004,KB Financial Group Inc,Philippines,1479229,6472840,6703874,2023-07-28 14:04:52,2022-07-29 02:47:07,2023-05-25 20:07:03
804,200000002,Atlassian Corporation Plc,Philippines,1595288,3872216,2304884,2020-07-23 21:29:20,2021-03-19 03:31:16,2023-10-18 01:07:44
805,200000600,Trimble Inc.,United States,6027040,484422,9372375,2020-09-30 10:47:09,2022-09-11 12:24:09,2023-09-13 18:54:40
806,100000007,John Hancock Preferred Income Fund,Philippines,9528519,9500840,986615,2023-11-26 14:47:00,2021-03-19 10:46:57,2022-05-05 05:05:50
807,200000005,Xcel Energy Inc.,United States,1220511,7302001,4444641,2023-09-01 02:23:27,2021-06-05 04:58:51,2023-01-18 06:54:10
808,100000006,"National Security Group, Inc.",United States,1690111,5539489,9243587,2021-11-22 04:28:17,2020-06-04 03:04:42,2021-05-16 07:02:06
809,100000001,"Urban One, Inc. ",Canada,7489445,992621,3694576,2023-08-25 13:26:19,2021-12-23 23:07:18,2020-12-11 18:47:37
810,200000003,Capital One Financial Corporation,Brazil,3182250,4514960,5090368,2024-01-15 08:44:04,2021-02-08 07:36:58,2023-06-19 04:18:16
811,100000100,"KalVista Pharmaceuticals, Inc.",Colombia,9472483,398731,4775659,2024-01-06 14:32:31,2021-11-16 14:58:39,2021-09-19 21:06:11
812,200000002,Glu Mobile Inc.,Colombia,4630524,2351084,744929,2022-07-08 10:18:41,2023-06-12 21:44:47,2020-11-15 14:52:05
813,100000001,TapImmune Inc.,Philippines,8001199,7905996,9902790,2020-12-25 16:11:27,2020-04-14 16:23:57,2022-06-28 03:33:25
814,200000005,Camtek Ltd.,Brazil,2168965,8708166,3350440,2022-04-27 09:40:11,2023-06-06 14:15:21,2022-03-01 02:03:25
815,100000005,Comcast Corporation,Canada,8363733,6286927,3694734,2020-05-02 01:11:44,2021-11-22 14:01:51,2023-02-11 01:27:51
816,200000003,Kayne Anderson MLP Investment Company,Brazil,2817868,9389105,9207321,2021-06-17 12:26:53,2020-07-10 16:54:54,2022-02-25 04:40:17
817,200000600,"Celsius Holdings, Inc.",Philippines,5094447,1697491,2772756,2022-04-06 02:03:18,2022-04-14 04:20:36,2021-07-10 16:05:52
818,100000007,Transglobe Energy Corp,Brazil,9606503,4291194,381699,2021-03-10 16:49:57,2021-08-29 02:30:01,2020-09-13 10:26:47
819,100000001,Kimco Realty Corporation,Philippines,6499216,7990939,2935020,2023-07-17 15:56:11,2022-12-04 06:22:51,2022-12-10 03:50:14
820,200000003,"Cellectar Biosciences, Inc.",Philippines,4732012,1094893,2836891,2021-11-01 21:55:49,2022-03-31 03:44:25,2021-07-22 00:24:20
821,100000002,Concordia International Corp.,Philippines,5653267,5244347,1454533,2021-04-02 22:17:27,2023-11-24 00:47:04,2020-03-15 06:21:16
822,100000001,Lehman ABS Corporation,United States,3649398,3804182,4805574,2021-11-01 23:07:55,2020-04-12 21:21:33,2022-08-21 08:57:45
823,100000009,Colony Starwood Homes,Brazil,4022944,1834637,5394470,2021-06-13 04:06:29,2021-06-21 02:05:33,2020-10-05 00:38:43
824,100000003,Principal Financial Group Inc,Brazil,5725968,6647141,5408792,2020-08-09 19:28:18,2020-05-08 05:04:56,2020-09-07 18:03:22
825,100000003,AGNC Investment Corp.,Brazil,7618792,9452741,3506057,2023-10-02 13:16:04,2022-04-11 03:53:22,2021-09-10 11:31:40
826,100000003,"NCI Building Systems, Inc.",Philippines,3705162,886976,9645126,2020-07-30 19:04:05,2022-10-10 04:06:29,2023-08-21 12:55:15
827,100000003,"Amplify Snack Brands, inc.",Philippines,2542123,6126082,4493945,2023-10-24 10:23:20,2023-04-21 05:36:34,2020-11-04 05:47:14
828,100000004,"NextEra Energy, Inc.",Brazil,4296951,332987,1774031,2021-08-03 05:23:39,2023-08-08 14:50:36,2022-03-01 09:22:02
829,100000001,"Crown Holdings, Inc.",United States,3779090,8765969,5769154,2023-06-19 08:18:16,2023-02-08 05:50:20,2020-03-18 17:11:42
830,100000008,"Goldman Sachs BDC, Inc.",Brazil,9437940,7845881,7585676,2023-06-04 12:55:52,2022-03-24 07:24:33,2024-01-15 00:20:56
831,100000001,"HRG Group, Inc.",Canada,7084213,4311032,365512,2020-03-16 11:09:16,2020-04-27 17:17:33,2021-11-17 21:31:14
832,100000009,DDR Corp.,United States,3404280,4955508,8592344,2022-08-21 16:27:51,2023-04-06 19:56:30,2021-05-03 18:56:16
833,200000005,"WEC Energy Group, Inc.",United States,5177763,4650191,3481920,2023-12-04 12:03:25,2021-08-30 07:12:53,2021-08-03 23:33:08
834,100000002,Milacron Holdings Corp.,Canada,5654435,2564207,6589104,2021-05-27 10:11:11,2020-05-13 01:31:49,2023-07-10 01:42:27
835,100000100,"Carrizo Oil & Gas, Inc.",Colombia,9496603,9577628,7131130,2021-11-22 20:17:57,2024-02-22 18:39:32,2020-04-24 21:52:53
836,200000006,"Navigant Consulting, Inc.",Colombia,5728004,3092138,367765,2023-12-14 11:35:48,2021-04-25 09:08:53,2023-08-08 10:25:19
837,100000100,"Micronet Enertec Technologies, Inc.",Canada,9516507,4208257,5606691,2021-03-01 08:44:27,2020-03-30 19:52:22,2023-08-25 11:38:40
838,100000001,Seadrill Partners LLC,Colombia,383029,2631397,5112818,2021-05-29 10:22:19,2023-04-27 07:54:28,2023-12-30 07:43:26
839,200000004,"Lithia Motors, Inc.",Philippines,1037485,9884122,7471464,2021-02-03 06:52:20,2021-03-22 15:44:05,2021-05-28 05:35:29
840,200000005,"Alon USA Partners, LP",Philippines,9751561,8539512,7696619,2021-06-20 19:27:25,2022-07-29 12:07:37,2021-06-14 00:31:58
841,200000004,L.B. Foster Company,Canada,6588617,7683820,7990971,2020-12-12 18:18:24,2020-07-28 12:45:22,2022-09-13 05:29:26
842,100000009,NASDAQ TEST STOCK,Colombia,6460232,8235792,9762922,2021-11-19 17:11:55,2023-06-21 08:18:19,2021-12-15 11:33:31
843,200000001,iShares MSCI Europe Financials Sector Index Fund,United States,1647577,8782784,5390483,2020-06-06 02:49:52,2022-06-25 02:15:52,2024-02-06 18:26:22
844,100000009,"Sound Financial Bancorp, Inc.",Philippines,4916311,1788468,8681038,2022-02-21 18:39:54,2023-11-11 23:55:16,2021-05-12 21:42:11
845,100000009,"Advanced Semiconductor Engineering, Inc.",Brazil,6708908,7734191,2275319,2021-07-24 12:51:05,2022-11-27 16:08:57,2021-05-26 23:04:18
846,200000004,The Charles Schwab Corporation,Brazil,8860095,1666640,689848,2021-07-09 03:52:46,2020-04-11 01:50:03,2022-05-31 14:09:39
847,200000600,Invesco Quality Municipal Income Trust,Colombia,9411621,8337952,9147344,2020-06-14 13:21:55,2022-03-25 00:01:02,2022-11-19 18:16:09
848,200000001,"Great Southern Bancorp, Inc.",Philippines,2043868,5820629,6054407,2021-05-14 20:32:38,2023-08-10 03:17:25,2021-04-24 12:32:48
849,200000001,WSFS Financial Corporation,Philippines,6749781,7763472,5069874,2023-02-26 22:17:15,2022-03-11 00:47:56,2023-09-27 18:00:47
850,200000001,Peoples Bancorp Inc.,Philippines,4844065,7541246,5995712,2021-07-10 01:55:42,2022-07-29 23:50:54,2023-04-25 18:20:53
851,100000003,"Fogo de Chao, Inc.",Philippines,6449720,5121019,5788939,2020-10-27 22:12:22,2023-01-06 04:23:58,2023-07-13 21:29:51
852,100000004,Panhandle Royalty Company,United States,5330688,9236203,3169187,2021-03-06 06:05:24,2022-02-27 00:56:29,2020-10-13 16:25:00
853,100000009,Axalta Coating Systems Ltd.,United States,9494929,4317702,4132218,2022-10-22 13:57:35,2022-11-03 02:09:09,2023-07-23 12:29:37
854,200000006,Xcerra Corporation,Brazil,1024209,9689904,878501,2021-09-13 11:46:32,2020-08-16 14:00:12,2022-08-20 09:24:07
855,200000004,Bank Of Montreal,Philippines,5279979,2997190,282048,2023-09-16 10:02:02,2022-02-22 07:52:17,2020-11-21 04:39:03
856,100000009,Cabot Microelectronics Corporation,Colombia,3782876,5984352,8563904,2022-09-06 15:25:42,2021-10-09 21:11:14,2022-01-05 03:52:55
857,200000002,Peabody Energy Corporation,United States,966263,6765208,8160730,2022-05-01 11:39:40,2022-06-09 18:45:13,2022-08-11 18:17:35
858,100000009,"Four Corners Property Trust, Inc.",Colombia,2640355,6317997,7603572,2024-02-20 04:28:27,2021-08-25 21:31:13,2023-09-29 08:17:50
859,100000007,iShares Morningstar Mid-Cap ETF,Philippines,8120855,3603743,8323604,2021-05-13 04:58:16,2023-08-02 10:07:56,2023-08-04 20:14:30
860,100000005,Huntington Bancshares Incorporated,United States,6257228,1889653,1888284,2022-02-26 14:36:44,2021-01-14 08:41:25,2022-01-22 05:03:15
861,200000002,Penn West Petroleum Ltd,Canada,245680,9927630,7452661,2022-11-20 00:47:41,2021-07-15 09:12:54,2022-08-07 05:46:10
862,200000600,"Goldman Sachs Group, Inc. (The)",Philippines,2522126,8939150,1753732,2023-12-27 23:19:25,2022-07-08 15:11:14,2023-01-12 13:25:00
863,100000007,"ServisFirst Bancshares, Inc.",Philippines,9111302,3954697,9448065,2021-07-03 19:49:54,2022-11-15 07:55:23,2023-09-10 04:14:57
864,200000002,"Digital Realty Trust, Inc.",Philippines,9813848,7948499,5336745,2020-10-23 22:38:16,2023-09-27 20:19:57,2020-10-26 10:02:09
865,100000004,"PRA Health Sciences, Inc.",Canada,5553658,3323495,7684975,2021-01-09 05:19:25,2021-12-24 10:22:10,2022-10-09 07:28:44
866,100000100,"Blackrock Enhanced Government Fund, Inc",Colombia,9907705,6090997,5821482,2021-07-12 21:51:53,2020-06-01 12:29:11,2020-12-12 11:41:15
867,200000002,Azure Power Global Limited,Colombia,7478223,4179876,1825192,2023-02-10 01:40:00,2022-12-16 20:28:43,2022-07-29 05:54:12
868,100000007,"Theravance Biopharma, Inc.",Brazil,8279771,3178491,7624891,2022-06-23 10:57:21,2023-03-15 01:24:29,2021-07-03 15:31:38
869,100000001,Apartment Investment and Management Company,Brazil,695663,3663471,5535198,2023-04-25 04:57:40,2024-02-28 06:56:09,2020-06-07 21:38:11
870,200000005,Andina Acquisition Corp. II,Philippines,8359848,432471,6038671,2020-07-22 08:27:48,2021-05-29 17:38:41,2020-10-25 22:06:59
871,200000600,"Zayo Group Holdings, Inc.",Brazil,3179569,394431,9795547,2020-06-19 09:58:17,2023-06-17 14:27:56,2023-02-28 20:45:58
872,100000002,Solar Capital Ltd.,Philippines,8660419,3534374,5198842,2021-08-31 18:48:04,2024-02-12 21:08:17,2023-08-01 12:41:54
873,100000007,Handy & Harman Ltd.,Philippines,4057881,8179866,7793804,2021-10-21 03:15:01,2022-05-07 09:27:23,2023-03-03 17:48:12
874,100000002,PBF Energy Inc.,Brazil,1981006,8419091,1117990,2022-03-19 15:11:17,2021-03-25 02:09:04,2022-09-20 03:36:39
875,200000002,"Oxford Industries, Inc.",Canada,2690331,9283791,5346346,2023-03-26 20:14:04,2021-07-05 20:58:02,2024-02-29 09:52:44
876,100000006,"Spectra Energy Partners, LP",Philippines,6410854,3516800,2371080,2023-05-01 05:14:32,2023-01-29 13:56:48,2023-04-09 10:29:04
877,100000009,"John Wiley & Sons, Inc.",Philippines,3743000,3370825,7603336,2023-02-04 22:05:58,2020-10-27 03:01:21,2021-09-01 15:02:58
878,100000007,CPFL Energia S.A.,Brazil,9640537,4316793,5515090,2021-03-27 10:21:57,2022-04-06 05:56:59,2021-08-28 04:24:47
879,100000006,Granite Real Estate Inc.,United States,7372358,881729,6944965,2022-12-15 04:07:10,2024-02-27 02:32:35,2021-07-12 22:35:10
880,100000003,"China Information Technology, Inc.",Australia,4143940,9992871,6023586,2024-01-06 19:52:54,2020-04-26 09:22:33,2021-09-21 01:15:17
881,200000006,Cumberland Pharmaceuticals Inc.,Australia,1730577,9213321,915255,2023-05-08 08:26:33,2023-11-17 03:12:04,2023-03-11 08:13:30
882,200000002,U.S. Bancorp,Philippines,1294777,2367732,8713964,2022-12-06 05:55:19,2021-09-09 23:47:40,2020-05-16 22:41:28
883,100000002,Lincoln National Corporation,Philippines,8748717,2081085,4014240,2021-11-28 17:04:32,2021-10-04 22:26:56,2022-08-12 21:37:52
884,100000003,BP Prudhoe Bay Royalty Trust,Philippines,8712872,1005482,7734424,2021-02-07 15:06:56,2024-01-07 08:34:48,2023-05-20 14:04:47
885,100000003,RAIT Financial Trust,Brazil,5634175,1990731,5699341,2020-07-06 11:28:14,2022-01-08 07:07:35,2022-10-31 04:44:56
886,100000009,Capstone Turbine Corporation,Brazil,8302473,488886,5690979,2022-04-01 12:00:47,2022-10-29 11:56:36,2020-07-19 22:58:43
887,100000009,Fidelity Southern Corporation,Brazil,3744158,6354343,9388250,2020-07-28 02:29:30,2021-08-20 06:54:54,2023-01-17 06:50:18
888,100000001,"Old Second Bancorp, Inc.",Philippines,6752062,5734900,8319948,2020-08-26 07:47:56,2024-01-08 04:41:36,2024-01-01 22:09:17
889,100000001,"NI Holdings, Inc.",Colombia,9220712,5899809,9285666,2021-07-19 05:30:41,2021-06-14 00:59:38,2021-02-04 15:34:38
890,100000009,"Cellectar Biosciences, Inc.",United States,374037,9005116,2083069,2023-05-09 21:25:26,2021-05-23 14:46:51,2022-06-11 09:04:47
891,100000002,"ImmunoGen, Inc.",United States,1949421,2494598,5156804,2021-05-09 14:34:10,2023-06-04 13:33:48,2023-12-31 01:45:33
892,100000004,"Western Asset Municipal High Income Fund, Inc.",United States,2396682,5109716,4085476,2021-06-20 08:41:45,2021-04-14 06:04:22,2022-06-27 06:39:12
893,200000600,Nuveen Select Tax Free Income Portfolio II,Brazil,8731372,7652435,3012826,2022-08-06 02:03:36,2023-09-30 02:48:55,2020-07-14 20:01:09
894,200000006,"DigitalGlobe, Inc",United States,2464670,5902988,985404,2020-06-23 11:38:02,2023-01-16 19:22:56,2021-11-25 19:01:19
895,100000001,"Pulse Biosciences, Inc",Brazil,2864026,4994198,9828664,2024-01-06 11:14:59,2022-09-21 13:40:41,2022-05-15 07:15:38
896,100000007,Western Asset High Income Fund II Inc.,Canada,3147694,717136,2930357,2023-12-25 21:22:04,2023-09-10 16:17:58,2021-09-03 22:03:24
897,200000004,"Forum Energy Technologies, Inc.",Philippines,9353088,7691925,9288788,2022-11-21 19:17:28,2023-07-17 18:07:42,2023-07-14 11:09:39
898,100000100,"First Guaranty Bancshares, Inc.",United States,7320364,635135,2523807,2022-03-16 00:21:10,2021-08-27 00:39:10,2022-09-09 15:29:58
899,100000005,Nuveen Select Maturities Municipal Fund,Colombia,1126196,4886423,301758,2021-06-12 16:44:40,2021-05-25 22:20:46,2022-09-20 05:49:03
900,100000002,"Hawaiian Telcom Holdco, Inc.",Brazil,1949907,6471165,8421955,2024-01-02 13:09:27,2020-09-13 19:01:14,2022-11-30 02:43:15
901,200000003,"HarborOne Bancorp, Inc.",Colombia,9001597,9508504,4238483,2023-04-17 22:06:03,2023-11-09 10:08:22,2023-04-02 16:59:11
902,200000001,"Equity Lifestyle Properties, Inc.",Philippines,5986821,9500812,124957,2022-02-27 01:12:16,2021-08-09 15:25:50,2023-05-17 12:55:11
903,200000005,TransMontaigne Partners L.P.,United States,9923160,516566,6989223,2020-11-03 14:33:31,2021-07-27 12:41:50,2023-10-30 18:26:27
904,200000001,"Ventas Realty, Limited Partnership // Ventas Capital Corporati",United States,7308736,8648402,928522,2021-04-09 23:52:13,2023-03-30 18:34:26,2023-09-24 07:29:10
905,100000004,W.R. Berkley Corporation,Canada,464622,8009453,3338450,2023-07-16 06:06:44,2020-05-16 09:55:48,2023-05-14 04:05:25
906,100000100,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",Canada,888551,5101871,8380535,2023-02-23 09:53:14,2024-02-22 19:39:04,2023-12-02 05:08:27
907,200000001,BorgWarner Inc.,Canada,6836779,5143776,2484264,2021-01-08 13:02:44,2022-05-30 15:34:47,2022-03-15 06:47:00
908,100000005,Vipshop Holdings Limited,Brazil,3020389,2636474,2080042,2023-04-12 06:57:36,2021-09-05 17:47:02,2022-05-10 02:28:30
909,100000009,"Corium International, Inc.",United States,8558514,6625983,8143025,2022-12-11 10:33:35,2020-08-04 14:30:25,2024-01-22 04:56:59
910,200000006,"Entergy Louisiana, Inc.",Philippines,4871007,5296211,5344600,2023-10-13 11:04:22,2021-03-20 06:19:34,2023-07-14 16:03:17
911,100000100,Eagle Bulk Shipping Inc.,Philippines,8732464,2522095,4872904,2023-03-17 23:14:25,2020-04-18 17:59:47,2022-10-17 04:31:48
912,200000600,PowerShares DWA Industrials Momentum Portfolio,Canada,7412169,8703382,367142,2020-03-30 15:34:14,2023-05-24 05:47:22,2022-05-04 14:11:36
913,100000005,Blackrock Municipal 2020 Term Trust,United States,746513,1988726,3134707,2021-12-10 21:54:45,2021-06-19 17:54:47,2023-02-26 15:14:44
914,100000009,Triangle Capital Corporation,United Kingdom,8192732,9254870,9114378,2020-10-18 11:03:43,2022-06-30 10:00:39,2023-06-27 23:58:26
915,200000002,Unico American Corporation,Colombia,1136890,8700219,2006739,2020-03-22 02:42:58,2023-11-30 12:09:41,2023-10-12 11:14:14
916,200000002,"SunTrust Banks, Inc.",Brazil,894399,9947213,9216340,2022-12-24 01:40:54,2020-07-24 19:38:32,2020-05-23 08:31:46
917,200000005,Dorian LPG Ltd.,Philippines,5089068,336810,3457118,2020-09-15 00:50:45,2021-08-01 09:22:39,2022-11-03 02:12:09
918,200000006,"Best Buy Co., Inc.",Philippines,7723287,7054039,7619069,2022-02-12 10:19:04,2023-11-02 07:42:41,2022-11-12 19:39:58
